date,locale,traffic,conversion
2023-03-30,FR,322,13
2023-03-30,GB,1817,59
2023-03-30,IN,557,4
2023-03-30,JP,369,24
2023-03-30,TR,302,6
2023-03-30,US,908,41
2023-03-31,AU,384,42
2023-03-31,BR,337,26
2023-03-31,CA,364,18
2023-03-31,DE,292,15
2023-03-31,ES,220,6
2023-03-31,FR,318,16
2023-03-31,GB,1735,70
2023-03-31,IN,499,25
2023-03-31,JP,396,16
2023-03-31,TR,321,5
2023-03-31,US,855,34
2023-04-01,AU,295,11
2023-04-01,BR,195,9
2023-04-01,CA,334,10
2023-04-01,DE,223,5
2023-04-01,ES,220,8
2023-04-01,FR,210,7
2023-04-01,GB,1456,36
2023-04-01,IN,419,3
2023-04-01,JP,264,16
2023-04-01,TR,276,0
2023-04-01,US,759,25
2023-04-02,AU,326,19
2023-04-02,BR,187,13
2023-04-02,CA,320,8
2023-04-02,DE,248,3
2023-04-02,ES,225,2
2023-04-02,FR,259,7
2023-04-02,GB,1307,39
2023-04-02,IN,417,3
2023-04-02,JP,301,18
2023-04-02,TR,261,0
2023-04-02,US,698,15
2023-04-03,AU,538,39
2023-04-03,BR,363,18
2023-04-03,CA,423,37
2023-04-03,DE,337,28
2023-04-03,ES,286,6
2023-04-03,FR,310,23
2023-04-03,GB,1962,98
2023-04-03,IN,562,18
2023-04-03,JP,416,29
2023-04-03,TR,398,14
2023-04-03,US,925,63
2023-04-04,AU,450,39
2023-04-04,BR,372,19
2023-04-04,CA,412,19
2023-04-04,DE,298,14
2023-04-04,ES,278,9
2023-04-04,FR,317,10
2023-04-04,GB,1837,61
2023-04-04,IN,517,1
2023-04-04,JP,413,28
2023-04-04,TR,390,6
2023-04-04,US,926,46
2023-04-05,AU,445,28
2023-04-05,BR,314,17
2023-04-05,CA,392,16
2023-04-05,DE,330,11
2023-04-05,ES,435,10
2023-04-05,FR,304,11
2023-04-05,GB,1855,83
2023-04-05,IN,560,28
2023-04-05,JP,454,32
2023-04-05,TR,376,12
2023-04-05,US,1099,46
2023-04-06,AU,399,32
2023-04-06,BR,273,17
2023-04-06,CA,429,16
2023-04-06,DE,249,12
2023-04-06,ES,200,10
2023-04-06,FR,287,12
2023-04-06,GB,1721,65
2023-04-06,IN,521,17
2023-04-06,JP,400,24
2023-04-06,TR,349,8
2023-04-06,US,898,38
2023-04-07,AU,365,14
2023-04-07,BR,205,8
2023-04-07,CA,344,9
2023-04-07,DE,250,8
2023-04-07,ES,151,5
2023-04-07,FR,278,11
2023-04-07,GB,1393,34
2023-04-07,IN,500,2
2023-04-07,JP,400,25
2023-04-07,TR,294,9
2023-04-07,US,797,33
2023-04-08,AU,265,12
2023-04-08,BR,209,5
2023-04-08,CA,268,4
2023-04-08,DE,199,3
2023-04-08,ES,143,2
2023-04-08,FR,217,5
2023-04-08,GB,1170,36
2023-04-08,IN,425,1
2023-04-08,JP,256,8
2023-04-08,TR,248,4
2023-04-08,US,617,17
2023-04-09,AU,279,7
2023-04-09,BR,180,4
2023-04-09,CA,241,10
2023-04-09,DE,164,1
2023-04-09,ES,147,0
2023-04-09,FR,165,3
2023-04-09,GB,1039,25
2023-04-09,IN,346,5
2023-04-09,JP,235,15
2023-04-09,TR,275,0
2023-04-09,US,601,12
2023-04-10,AU,347,26
2023-04-10,BR,337,18
2023-04-10,CA,390,35
2023-04-10,DE,255,6
2023-04-10,ES,248,9
2023-04-10,FR,248,15
2023-04-10,GB,1618,73
2023-04-10,IN,539,11
2023-04-10,JP,457,34
2023-04-10,TR,349,9
2023-04-10,US,815,47
2023-04-11,AU,458,43
2023-04-11,BR,405,28
2023-04-11,CA,389,19
2023-04-11,DE,367,24
2023-04-11,ES,304,2
2023-04-11,FR,338,26
2023-04-11,GB,1853,87
2023-04-11,IN,573,11
2023-04-11,JP,452,40
2023-04-11,TR,381,6
2023-04-11,US,902,55
2023-04-12,AU,491,33
2023-04-12,BR,459,37
2023-04-12,CA,405,23
2023-04-12,DE,340,16
2023-04-12,ES,260,9
2023-04-12,FR,333,16
2023-04-12,GB,1872,81
2023-04-12,IN,538,12
2023-04-12,JP,424,24
2023-04-12,TR,404,7
2023-04-12,US,865,39
2023-04-13,AU,437,34
2023-04-13,BR,377,16
2023-04-13,CA,394,16
2023-04-13,DE,350,15
2023-04-13,ES,276,7
2023-04-13,FR,322,14
2023-04-13,GB,1849,87
2023-04-13,IN,514,9
2023-04-13,JP,422,30
2023-04-13,TR,319,7
2023-04-13,US,860,33
2023-04-14,AU,404,42
2023-04-14,BR,361,17
2023-04-14,CA,337,23
2023-04-14,DE,283,11
2023-04-14,ES,231,5
2023-04-14,FR,305,17
2023-04-14,GB,1640,54
2023-04-14,IN,427,4
2023-04-14,JP,423,23
2023-04-14,TR,352,7
2023-04-14,US,756,33
2023-04-15,AU,309,7
2023-04-15,BR,177,8
2023-04-15,CA,295,7
2023-04-15,DE,222,1
2023-04-15,ES,165,2
2023-04-15,FR,214,4
2023-04-15,GB,1339,37
2023-04-15,IN,403,4
2023-04-15,JP,340,12
2023-04-15,TR,245,0
2023-04-15,US,675,13
2023-04-16,AU,330,16
2023-04-16,BR,192,11
2023-04-16,CA,279,6
2023-04-16,DE,258,8
2023-04-16,ES,171,1
2023-04-16,FR,226,4
2023-04-16,GB,1216,23
2023-04-16,IN,377,1
2023-04-16,JP,329,10
2023-04-16,TR,260,0
2023-04-16,US,608,12
2023-04-17,AU,386,37
2023-04-17,BR,338,26
2023-04-17,CA,359,33
2023-04-17,DE,359,38
2023-04-17,ES,251,13
2023-04-17,FR,280,28
2023-04-17,GB,1795,107
2023-04-17,IN,531,19
2023-04-17,JP,487,33
2023-04-17,TR,403,22
2023-04-17,US,880,53
2023-04-18,AU,286,21
2023-04-18,BR,340,15
2023-04-18,CA,370,18
2023-04-18,DE,332,19
2023-04-18,ES,270,9
2023-04-18,FR,282,12
2023-04-18,GB,1672,79
2023-04-18,IN,503,11
2023-04-18,JP,528,26
2023-04-18,TR,395,11
2023-04-18,US,1131,43
2023-04-19,AU,332,30
2023-04-19,BR,330,18
2023-04-19,CA,377,18
2023-04-19,DE,297,10
2023-04-19,ES,259,9
2023-04-19,FR,310,10
2023-04-19,GB,1733,83
2023-04-19,IN,492,9
2023-04-19,JP,519,41
2023-04-19,TR,426,12
2023-04-19,US,791,39
2023-04-20,AU,340,24
2023-04-20,BR,296,9
2023-04-20,CA,371,16
2023-04-20,DE,340,17
2023-04-20,ES,235,12
2023-04-20,FR,289,14
2023-04-20,GB,1609,78
2023-04-20,IN,517,10
2023-04-20,JP,499,23
2023-04-20,TR,320,1
2023-04-20,US,784,31
2023-04-21,AU,279,20
2023-04-21,BR,251,6
2023-04-21,CA,341,17
2023-04-21,DE,247,10
2023-04-21,ES,225,6
2023-04-21,FR,253,11
2023-04-21,GB,1437,61
2023-04-21,IN,490,7
2023-04-21,JP,411,32
2023-04-21,TR,287,3
2023-04-21,US,748,44
2023-04-22,AU,214,8
2023-04-22,BR,159,3
2023-04-22,CA,305,5
2023-04-22,DE,182,3
2023-04-22,ES,157,4
2023-04-22,FR,183,3
2023-04-22,GB,1146,29
2023-04-22,IN,384,3
2023-04-22,JP,319,13
2023-04-22,TR,207,0
2023-04-22,US,628,15
2023-04-23,AU,192,16
2023-04-23,BR,186,5
2023-04-23,CA,283,5
2023-04-23,DE,220,6
2023-04-23,ES,148,4
2023-04-23,FR,190,4
2023-04-23,GB,1091,33
2023-04-23,IN,360,2
2023-04-23,JP,304,18
2023-04-23,TR,217,1
2023-04-23,US,579,10
2023-04-24,AU,288,15
2023-04-24,BR,326,17
2023-04-24,CA,478,27
2023-04-24,DE,344,29
2023-04-24,ES,233,9
2023-04-24,FR,294,17
2023-04-24,GB,1787,92
2023-04-24,IN,518,14
2023-04-24,JP,472,42
2023-04-24,TR,389,16
2023-04-24,US,857,44
2023-04-25,AU,257,25
2023-04-25,BR,301,13
2023-04-25,CA,428,21
2023-04-25,DE,345,17
2023-04-25,ES,270,12
2023-04-25,FR,331,12
2023-04-25,GB,1684,74
2023-04-25,IN,486,12
2023-04-25,JP,537,31
2023-04-25,TR,366,10
2023-04-25,US,872,36
2023-04-26,AU,275,19
2023-04-26,BR,320,28
2023-04-26,CA,502,16
2023-04-26,DE,346,14
2023-04-26,ES,287,8
2023-04-26,FR,289,14
2023-04-26,GB,1796,70
2023-04-26,IN,538,10
2023-04-26,JP,547,27
2023-04-26,TR,357,12
2023-04-26,US,858,30
2023-04-27,AU,292,18
2023-04-27,BR,334,14
2023-04-27,CA,436,25
2023-04-27,DE,325,15
2023-04-27,ES,291,9
2023-04-27,FR,287,13
2023-04-27,GB,1811,75
2023-04-27,IN,550,10
2023-04-27,JP,505,35
2023-04-27,TR,356,5
2023-04-27,US,846,27
2023-04-28,AU,246,20
2023-04-28,BR,312,18
2023-04-28,CA,407,19
2023-04-28,DE,303,16
2023-04-28,ES,283,9
2023-04-28,FR,283,16
2023-04-28,GB,1717,83
2023-04-28,IN,490,12
2023-04-28,JP,524,33
2023-04-28,TR,373,3
2023-04-28,US,826,33
2023-04-29,AU,200,8
2023-04-29,BR,178,8
2023-04-29,CA,297,6
2023-04-29,DE,195,5
2023-04-29,ES,187,6
2023-04-29,FR,206,5
2023-04-29,GB,1311,30
2023-04-29,IN,471,4
2023-04-29,JP,395,11
2023-04-29,TR,250,1
2023-04-29,US,618,19
2023-04-30,AU,223,18
2023-04-30,BR,175,5
2023-04-30,CA,345,8
2023-04-30,DE,227,5
2023-04-30,ES,133,2
2023-04-30,FR,196,10
2023-04-30,GB,1257,37
2023-04-30,IN,332,5
2023-04-30,JP,384,12
2023-04-30,TR,224,2
2023-04-30,US,687,8
2023-05-01,AU,303,17
2023-05-01,BR,249,9
2023-05-01,CA,431,19
2023-05-01,DE,233,10
2023-05-01,ES,187,7
2023-05-01,FR,258,9
2023-05-01,GB,1546,57
2023-05-01,IN,514,2
2023-05-01,JP,512,46
2023-05-01,TR,300,2
2023-05-01,US,838,27
2023-05-02,AU,317,31
2023-05-02,BR,345,18
2023-05-02,CA,495,18
2023-05-02,DE,359,24
2023-05-02,ES,300,13
2023-05-02,FR,338,17
2023-05-02,GB,1930,97
2023-05-02,IN,596,19
2023-05-02,JP,481,37
2023-05-02,TR,491,5
2023-05-02,US,964,50
2023-05-03,AU,322,28
2023-05-03,BR,409,17
2023-05-03,CA,497,30
2023-05-03,DE,373,14
2023-05-03,ES,320,8
2023-05-03,FR,325,12
2023-05-03,GB,1933,66
2023-05-03,IN,591,13
2023-05-03,JP,391,18
2023-05-03,TR,421,1
2023-05-03,US,1141,44
2023-05-04,AU,266,23
2023-05-04,BR,335,20
2023-05-04,CA,526,20
2023-05-04,DE,324,16
2023-05-04,ES,271,10
2023-05-04,FR,275,20
2023-05-04,GB,1799,68
2023-05-04,IN,530,10
2023-05-04,JP,361,14
2023-05-04,TR,378,1
2023-05-04,US,994,28
2023-05-05,AU,233,19
2023-05-05,BR,319,19
2023-05-05,CA,464,17
2023-05-05,DE,272,20
2023-05-05,ES,275,9
2023-05-05,FR,280,12
2023-05-05,GB,1669,58
2023-05-05,IN,509,3
2023-05-05,JP,341,16
2023-05-05,TR,463,3
2023-05-05,US,951,43
2023-05-06,AU,186,4
2023-05-06,BR,249,6
2023-05-06,CA,317,4
2023-05-06,DE,199,9
2023-05-06,ES,187,0
2023-05-06,FR,211,5
2023-05-06,GB,1265,30
2023-05-06,IN,460,4
2023-05-06,JP,347,4
2023-05-06,TR,292,2
2023-05-06,US,1021,18
2023-05-07,AU,212,22
2023-05-07,BR,207,10
2023-05-07,CA,317,7
2023-05-07,DE,197,0
2023-05-07,ES,205,3
2023-05-07,FR,209,4
2023-05-07,GB,1203,26
2023-05-07,IN,431,0
2023-05-07,JP,365,19
2023-05-07,TR,276,0
2023-05-07,US,640,11
2023-05-08,AU,277,33
2023-05-08,BR,367,22
2023-05-08,CA,444,34
2023-05-08,DE,320,24
2023-05-08,ES,297,9
2023-05-08,FR,302,15
2023-05-08,GB,1785,82
2023-05-08,IN,615,21
2023-05-08,JP,546,56
2023-05-08,TR,425,5
2023-05-08,US,937,47
2023-05-09,AU,268,15
2023-05-09,BR,351,18
2023-05-09,CA,429,25
2023-05-09,DE,355,17
2023-05-09,ES,315,6
2023-05-09,FR,315,16
2023-05-09,GB,1740,71
2023-05-09,IN,525,12
2023-05-09,JP,550,28
2023-05-09,TR,394,3
2023-05-09,US,942,43
2023-05-10,AU,276,22
2023-05-10,BR,316,12
2023-05-10,CA,429,20
2023-05-10,DE,297,22
2023-05-10,ES,284,5
2023-05-10,FR,295,22
2023-05-10,GB,1820,70
2023-05-10,IN,521,17
2023-05-10,JP,467,32
2023-05-10,TR,380,4
2023-05-10,US,892,37
2023-05-11,AU,287,21
2023-05-11,BR,301,15
2023-05-11,CA,405,19
2023-05-11,DE,327,16
2023-05-11,ES,270,9
2023-05-11,FR,284,10
2023-05-11,GB,1744,59
2023-05-11,IN,456,11
2023-05-11,JP,512,35
2023-05-11,TR,350,4
2023-05-11,US,825,33
2023-05-12,AU,253,20
2023-05-12,BR,314,22
2023-05-12,CA,410,17
2023-05-12,DE,294,14
2023-05-12,ES,221,5
2023-05-12,FR,269,14
2023-05-12,GB,1620,51
2023-05-12,IN,474,9
2023-05-12,JP,433,40
2023-05-12,TR,324,3
2023-05-12,US,826,36
2023-05-13,AU,220,6
2023-05-13,BR,201,8
2023-05-13,CA,300,7
2023-05-13,DE,183,1
2023-05-13,ES,173,0
2023-05-13,FR,197,0
2023-05-13,GB,1206,27
2023-05-13,IN,380,2
2023-05-13,JP,314,10
2023-05-13,TR,196,1
2023-05-13,US,645,7
2023-05-14,AU,225,17
2023-05-14,BR,176,3
2023-05-14,CA,260,2
2023-05-14,DE,226,1
2023-05-14,ES,166,1
2023-05-14,FR,192,3
2023-05-14,GB,1158,31
2023-05-14,IN,363,4
2023-05-14,JP,313,17
2023-05-14,TR,133,2
2023-05-14,US,617,14
2023-05-15,AU,297,38
2023-05-15,BR,336,22
2023-05-15,CA,423,33
2023-05-15,DE,376,18
2023-05-15,ES,237,15
2023-05-15,FR,246,17
2023-05-15,GB,1769,75
2023-05-15,IN,491,8
2023-05-15,JP,471,37
2023-05-15,TR,334,3
2023-05-15,US,926,37
2023-05-16,AU,329,23
2023-05-16,BR,360,19
2023-05-16,CA,395,23
2023-05-16,DE,327,13
2023-05-16,ES,301,12
2023-05-16,FR,298,15
2023-05-16,GB,1794,46
2023-05-16,IN,501,5
2023-05-16,JP,526,30
2023-05-16,TR,339,1
2023-05-16,US,847,38
2023-05-17,AU,327,21
2023-05-17,BR,302,14
2023-05-17,CA,370,16
2023-05-17,DE,318,14
2023-05-17,ES,263,5
2023-05-17,FR,242,13
2023-05-17,GB,1594,53
2023-05-17,IN,495,5
2023-05-17,JP,466,40
2023-05-17,TR,363,4
2023-05-17,US,901,32
2023-05-18,AU,296,9
2023-05-18,BR,253,8
2023-05-18,CA,388,22
2023-05-18,DE,228,13
2023-05-18,ES,233,9
2023-05-18,FR,227,4
2023-05-18,GB,1571,54
2023-05-18,IN,518,15
2023-05-18,JP,481,33
2023-05-18,TR,332,5
2023-05-18,US,868,34
2023-05-19,AU,243,14
2023-05-19,BR,252,20
2023-05-19,CA,349,16
2023-05-19,DE,246,4
2023-05-19,ES,210,7
2023-05-19,FR,202,11
2023-05-19,GB,1498,48
2023-05-19,IN,469,7
2023-05-19,JP,422,29
2023-05-19,TR,256,1
2023-05-19,US,705,32
2023-05-20,AU,173,11
2023-05-20,BR,155,5
2023-05-20,CA,189,10
2023-05-20,DE,135,3
2023-05-20,ES,113,2
2023-05-20,FR,160,3
2023-05-20,GB,926,24
2023-05-20,IN,328,5
2023-05-20,JP,248,10
2023-05-20,TR,172,1
2023-05-20,US,510,8
2023-05-21,AU,172,12
2023-05-21,BR,122,4
2023-05-21,CA,178,4
2023-05-21,DE,136,5
2023-05-21,ES,128,1
2023-05-21,FR,143,6
2023-05-21,GB,927,27
2023-05-21,IN,298,5
2023-05-21,JP,273,21
2023-05-21,TR,176,0
2023-05-21,US,436,9
2023-05-22,AU,199,16
2023-05-22,BR,263,8
2023-05-22,CA,227,12
2023-05-22,DE,240,20
2023-05-22,ES,188,11
2023-05-22,FR,200,10
2023-05-22,GB,1416,71
2023-05-22,IN,477,12
2023-05-22,JP,525,27
2023-05-22,TR,272,3
2023-05-22,US,605,30
2023-05-23,AU,245,12
2023-05-23,BR,238,14
2023-05-23,CA,260,23
2023-05-23,DE,280,11
2023-05-23,ES,180,7
2023-05-23,FR,210,12
2023-05-23,GB,1408,60
2023-05-23,IN,413,5
2023-05-23,JP,481,46
2023-05-23,TR,252,6
2023-05-23,US,639,25
2023-05-24,AU,242,16
2023-05-24,BR,241,17
2023-05-24,CA,305,16
2023-05-24,DE,232,13
2023-05-24,ES,182,8
2023-05-24,FR,220,15
2023-05-24,GB,1355,52
2023-05-24,IN,392,4
2023-05-24,JP,493,28
2023-05-24,TR,214,3
2023-05-24,US,577,24
2023-05-25,AU,257,17
2023-05-25,BR,235,15
2023-05-25,CA,281,17
2023-05-25,DE,227,7
2023-05-25,ES,173,7
2023-05-25,FR,215,13
2023-05-25,GB,1330,51
2023-05-25,IN,415,6
2023-05-25,JP,495,26
2023-05-25,TR,210,0
2023-05-25,US,638,29
2023-05-26,AU,193,16
2023-05-26,BR,230,17
2023-05-26,CA,309,15
2023-05-26,DE,193,3
2023-05-26,ES,158,7
2023-05-26,FR,181,12
2023-05-26,GB,1259,40
2023-05-26,IN,442,4
2023-05-26,JP,454,29
2023-05-26,TR,182,1
2023-05-26,US,637,24
2023-05-27,AU,169,8
2023-05-27,BR,139,4
2023-05-27,CA,200,4
2023-05-27,DE,132,1
2023-05-27,ES,129,1
2023-05-27,FR,136,4
2023-05-27,GB,1017,26
2023-05-27,IN,365,2
2023-05-27,JP,301,11
2023-05-27,TR,122,1
2023-05-27,US,472,6
2023-05-28,AU,219,9
2023-05-28,BR,174,3
2023-05-28,CA,239,7
2023-05-28,DE,166,4
2023-05-28,ES,129,6
2023-05-28,FR,169,4
2023-05-28,GB,1127,25
2023-05-28,IN,418,1
2023-05-28,JP,343,14
2023-05-28,TR,157,0
2023-05-28,US,608,15
2023-05-29,AU,280,21
2023-05-29,BR,279,17
2023-05-29,CA,382,26
2023-05-29,DE,242,12
2023-05-29,ES,260,10
2023-05-29,FR,257,12
2023-05-29,GB,1616,38
2023-05-29,IN,574,6
2023-05-29,JP,487,33
2023-05-29,TR,340,3
2023-05-29,US,774,29
2023-05-30,AU,312,22
2023-05-30,BR,293,13
2023-05-30,CA,414,17
2023-05-30,DE,331,13
2023-05-30,ES,241,8
2023-05-30,FR,323,10
2023-05-30,GB,1958,76
2023-05-30,IN,623,10
2023-05-30,JP,571,36
2023-05-30,TR,317,3
2023-05-30,US,867,37
2023-05-31,AU,326,11
2023-05-31,BR,327,18
2023-05-31,CA,472,15
2023-05-31,DE,330,22
2023-05-31,ES,277,8
2023-05-31,FR,312,12
2023-05-31,GB,1927,71
2023-05-31,IN,669,9
2023-05-31,JP,569,33
2023-05-31,TR,337,5
2023-05-31,US,901,29
2023-06-01,AU,289,25
2023-06-01,BR,285,23
2023-06-01,CA,475,14
2023-06-01,DE,333,12
2023-06-01,ES,286,10
2023-06-01,FR,341,15
2023-06-01,GB,1994,74
2023-06-01,IN,618,10
2023-06-01,JP,506,34
2023-06-01,TR,343,2
2023-06-01,US,894,28
2023-06-02,AU,262,13
2023-06-02,BR,257,11
2023-06-02,CA,422,16
2023-06-02,DE,251,16
2023-06-02,ES,238,5
2023-06-02,FR,243,18
2023-06-02,GB,1740,62
2023-06-02,IN,586,9
2023-06-02,JP,463,23
2023-06-02,TR,260,2
2023-06-02,US,872,36
2023-06-03,AU,186,9
2023-06-03,BR,170,9
2023-06-03,CA,324,9
2023-06-03,DE,188,8
2023-06-03,ES,158,1
2023-06-03,FR,192,4
2023-06-03,GB,1287,28
2023-06-03,IN,491,6
2023-06-03,JP,368,13
2023-06-03,TR,212,0
2023-06-03,US,710,17
2023-06-04,AU,203,13
2023-06-04,BR,156,14
2023-06-04,CA,292,3
2023-06-04,DE,210,1
2023-06-04,ES,161,3
2023-06-04,FR,202,6
2023-06-04,GB,1277,33
2023-06-04,IN,440,7
2023-06-04,JP,327,21
2023-06-04,TR,192,1
2023-06-04,US,705,16
2023-06-05,AU,300,24
2023-06-05,BR,297,28
2023-06-05,CA,407,26
2023-06-05,DE,316,18
2023-06-05,ES,286,10
2023-06-05,FR,348,22
2023-06-05,GB,1807,80
2023-06-05,IN,594,12
2023-06-05,JP,538,52
2023-06-05,TR,313,2
2023-06-05,US,889,41
2023-06-06,AU,263,19
2023-06-06,BR,299,12
2023-06-06,CA,457,25
2023-06-06,DE,318,21
2023-06-06,ES,275,5
2023-06-06,FR,305,6
2023-06-06,GB,1849,56
2023-06-06,IN,597,8
2023-06-06,JP,499,47
2023-06-06,TR,317,4
2023-06-06,US,843,21
2023-06-07,AU,278,25
2023-06-07,BR,314,16
2023-06-07,CA,445,14
2023-06-07,DE,309,16
2023-06-07,ES,301,4
2023-06-07,FR,322,19
2023-06-07,GB,1905,65
2023-06-07,IN,591,5
2023-06-07,JP,519,52
2023-06-07,TR,373,2
2023-06-07,US,908,34
2023-06-08,AU,304,20
2023-06-08,BR,227,8
2023-06-08,CA,401,19
2023-06-08,DE,267,8
2023-06-08,ES,253,11
2023-06-08,FR,274,8
2023-06-08,GB,1673,45
2023-06-08,IN,508,9
2023-06-08,JP,508,35
2023-06-08,TR,330,2
2023-06-08,US,875,39
2023-06-09,AU,245,22
2023-06-09,BR,251,10
2023-06-09,CA,375,19
2023-06-09,DE,244,14
2023-06-09,ES,238,8
2023-06-09,FR,272,10
2023-06-09,GB,1594,49
2023-06-09,IN,599,6
2023-06-09,JP,444,29
2023-06-09,TR,284,3
2023-06-09,US,796,28
2023-06-10,AU,188,7
2023-06-10,BR,187,13
2023-06-10,CA,312,10
2023-06-10,DE,166,4
2023-06-10,ES,168,3
2023-06-10,FR,217,5
2023-06-10,GB,1284,33
2023-06-10,IN,483,8
2023-06-10,JP,373,10
2023-06-10,TR,179,1
2023-06-10,US,703,11
2023-06-11,AU,200,11
2023-06-11,BR,158,2
2023-06-11,CA,316,5
2023-06-11,DE,222,5
2023-06-11,ES,162,6
2023-06-11,FR,186,5
2023-06-11,GB,1138,32
2023-06-11,IN,442,4
2023-06-11,JP,343,21
2023-06-11,TR,210,0
2023-06-11,US,591,10
2023-06-12,AU,249,23
2023-06-12,BR,277,9
2023-06-12,CA,448,32
2023-06-12,DE,278,21
2023-06-12,ES,263,5
2023-06-12,FR,260,21
2023-06-12,GB,1710,71
2023-06-12,IN,607,8
2023-06-12,JP,536,44
2023-06-12,TR,305,11
2023-06-12,US,855,38
2023-06-13,AU,301,20
2023-06-13,BR,263,13
2023-06-13,CA,421,23
2023-06-13,DE,302,17
2023-06-13,ES,270,6
2023-06-13,FR,302,11
2023-06-13,GB,1765,64
2023-06-13,IN,654,5
2023-06-13,JP,505,26
2023-06-13,TR,308,8
2023-06-13,US,882,30
2023-06-14,AU,336,28
2023-06-14,BR,309,18
2023-06-14,CA,458,19
2023-06-14,DE,300,11
2023-06-14,ES,229,2
2023-06-14,FR,274,12
2023-06-14,GB,1754,50
2023-06-14,IN,597,10
2023-06-14,JP,500,36
2023-06-14,TR,270,8
2023-06-14,US,879,29
2023-06-15,AU,307,13
2023-06-15,BR,260,20
2023-06-15,CA,442,20
2023-06-15,DE,336,20
2023-06-15,ES,230,9
2023-06-15,FR,275,12
2023-06-15,GB,1849,44
2023-06-15,IN,559,3
2023-06-15,JP,566,36
2023-06-15,TR,265,7
2023-06-15,US,903,27
2023-06-16,AU,264,13
2023-06-16,BR,269,20
2023-06-16,CA,404,22
2023-06-16,DE,262,11
2023-06-16,ES,238,8
2023-06-16,FR,252,9
2023-06-16,GB,1805,62
2023-06-16,IN,558,15
2023-06-16,JP,516,41
2023-06-16,TR,286,7
2023-06-16,US,913,28
2023-06-17,AU,239,5
2023-06-17,BR,174,7
2023-06-17,CA,339,6
2023-06-17,DE,197,5
2023-06-17,ES,153,4
2023-06-17,FR,184,3
2023-06-17,GB,1278,27
2023-06-17,IN,480,2
2023-06-17,JP,394,13
2023-06-17,TR,188,1
2023-06-17,US,658,9
2023-06-18,AU,217,13
2023-06-18,BR,139,7
2023-06-18,CA,312,11
2023-06-18,DE,245,10
2023-06-18,ES,156,2
2023-06-18,FR,190,8
2023-06-18,GB,1256,39
2023-06-18,IN,464,5
2023-06-18,JP,374,12
2023-06-18,TR,175,0
2023-06-18,US,673,12
2023-06-19,AU,299,22
2023-06-19,BR,341,14
2023-06-19,CA,440,20
2023-06-19,DE,356,15
2023-06-19,ES,299,7
2023-06-19,FR,272,7
2023-06-19,GB,1806,76
2023-06-19,IN,610,7
2023-06-19,JP,542,51
2023-06-19,TR,315,6
2023-06-19,US,898,28
2023-06-20,AU,285,18
2023-06-20,BR,292,22
2023-06-20,CA,413,24
2023-06-20,DE,305,21
2023-06-20,ES,232,3
2023-06-20,FR,315,12
2023-06-20,GB,1748,58
2023-06-20,IN,585,9
2023-06-20,JP,542,42
2023-06-20,TR,296,9
2023-06-20,US,855,31
2023-06-21,AU,259,16
2023-06-21,BR,269,19
2023-06-21,CA,422,24
2023-06-21,DE,316,14
2023-06-21,ES,270,8
2023-06-21,FR,311,18
2023-06-21,GB,1718,76
2023-06-21,IN,617,7
2023-06-21,JP,521,31
2023-06-21,TR,317,3
2023-06-21,US,870,44
2023-06-22,AU,269,19
2023-06-22,BR,246,12
2023-06-22,CA,417,18
2023-06-22,DE,282,23
2023-06-22,ES,260,11
2023-06-22,FR,279,17
2023-06-22,GB,1749,63
2023-06-22,IN,554,6
2023-06-22,JP,534,38
2023-06-22,TR,527,9
2023-06-22,US,939,30
2023-06-23,AU,215,20
2023-06-23,BR,212,10
2023-06-23,CA,433,21
2023-06-23,DE,274,17
2023-06-23,ES,204,8
2023-06-23,FR,227,16
2023-06-23,GB,1590,58
2023-06-23,IN,553,5
2023-06-23,JP,531,40
2023-06-23,TR,405,8
2023-06-23,US,921,30
2023-06-24,AU,202,16
2023-06-24,BR,138,2
2023-06-24,CA,340,0
2023-06-24,DE,179,3
2023-06-24,ES,170,3
2023-06-24,FR,191,4
2023-06-24,GB,1179,38
2023-06-24,IN,430,2
2023-06-24,JP,349,9
2023-06-24,TR,230,0
2023-06-24,US,690,11
2023-06-25,AU,215,16
2023-06-25,BR,162,1
2023-06-25,CA,309,9
2023-06-25,DE,202,3
2023-06-25,ES,162,1
2023-06-25,FR,189,4
2023-06-25,GB,1177,36
2023-06-25,IN,440,6
2023-06-25,JP,400,25
2023-06-25,TR,225,0
2023-06-25,US,714,11
2023-06-26,AU,272,18
2023-06-26,BR,293,16
2023-06-26,CA,406,35
2023-06-26,DE,306,10
2023-06-26,ES,256,16
2023-06-26,FR,284,21
2023-06-26,GB,1934,68
2023-06-26,IN,589,13
2023-06-26,JP,576,55
2023-06-26,TR,349,10
2023-06-26,US,887,35
2023-06-27,AU,271,13
2023-06-27,BR,266,8
2023-06-27,CA,452,23
2023-06-27,DE,354,17
2023-06-27,ES,284,7
2023-06-27,FR,286,19
2023-06-27,GB,1807,73
2023-06-27,IN,569,9
2023-06-27,JP,558,54
2023-06-27,TR,281,1
2023-06-27,US,871,26
2023-06-28,AU,293,20
2023-06-28,BR,261,17
2023-06-28,CA,408,23
2023-06-28,DE,328,17
2023-06-28,ES,253,3
2023-06-28,FR,278,9
2023-06-28,GB,1678,64
2023-06-28,IN,609,10
2023-06-28,JP,565,41
2023-06-28,TR,215,2
2023-06-28,US,918,26
2023-06-29,AU,269,16
2023-06-29,BR,250,10
